id,neighbourhood,district,property_type,room_type,accommodates,n_bathrooms,bedrooms,beds,price,wifi,kitchen,parking,balcony,bbq,washer,host_email,host_phone,host_work_email,longitude,latitude
43896551,Parkviertel,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,70.0,1,1,0,0,0,1,1,1,0,13.35065,52.55159
25416507,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,40.0,1,1,0,0,0,1,1,1,0,13.43682,52.48667
43887442,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,90.0,1,1,0,1,0,1,1,1,1,13.47054,52.51463
43940712,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,68.0,1,1,0,1,0,1,1,1,0,13.44839,52.47191
25426671,Wedding Zentrum,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,40.0,1,1,0,0,0,1,1,1,0,13.34987,52.54082
43964581,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,60.0,1,1,1,0,0,1,1,1,0,13.39828,52.48695
43957562,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,75.0,1,1,0,1,0,1,1,1,0,13.43328,52.51965
25461675,Neu Lichtenberg,Lichtenberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,24.0,1,1,1,0,0,1,1,1,0,13.49498,52.50449
9774272,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,27.0,1,1,0,0,0,1,1,1,0,13.3967,52.49088
25491061,Brunnenstr. Süd,Mitte,Private room in rental unit,Private room,4,1.0,1.0,2.0,44.0,1,1,1,1,0,1,1,1,0,13.37915,52.53562
25494288,Tempelhof,Tempelhof - Schöneberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,12.0,1,1,0,0,0,1,1,1,0,13.40108,52.46528
44070338,Pankow Süd,Pankow,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,59.0,1,1,1,0,0,1,1,1,0,13.4273,52.55309
25464474,Brunnenstr. Süd,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,115.0,1,1,0,0,0,1,1,1,0,13.39366,52.53339
32351480,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,2.0,35.0,1,1,1,0,0,1,1,1,0,13.45548,52.52011
32386594,Schöneberg-Nord,Tempelhof - Schöneberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,38.0,1,1,0,0,0,0,1,1,0,13.35993,52.49819
44074370,südliche Luisenstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,55.0,1,1,1,1,0,1,1,1,0,13.44819,52.49609
44078312,Albrechtstr.,Steglitz - Zehlendorf,Private room in rental unit,Private room,4,0.0,1.0,2.0,20.0,1,1,1,1,0,0,1,1,0,13.34543,52.45088
44147253,Reuterstraße,Neukölln,Private room in home,Private room,1,0.0,1.0,1.0,35.0,1,1,0,1,0,1,1,1,0,13.42486,52.49076
32412697,Wedding Zentrum,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,30.0,1,1,0,0,0,1,1,1,0,13.37945,52.55322
25541220,Alt  Treptow,Treptow - Köpenick,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,80.0,1,1,1,1,0,1,1,1,0,13.44101,52.48961
44162811,Prenzlauer Berg Nordwest,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,43.0,1,1,1,0,0,1,1,1,0,13.41018,52.55289
44210347,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,2.0,30.0,1,1,1,1,0,1,1,1,1,13.43736,52.48274
44219660,Prenzlauer Berg Nord,Pankow,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,45.0,1,1,0,0,0,1,1,1,0,13.42805,52.54974
25599503,Helmholtzplatz,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,0,0,0,1,1,1,0,13.41926,52.54093
44248292,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,40.0,1,0,0,0,0,0,1,1,0,13.45422,52.5182
44259900,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,100.0,1,1,1,1,0,1,1,1,1,13.45143,52.50937
44262056,Alexanderplatz,Mitte,Private room in rental unit,Private room,1,0.0,1.0,1.0,35.0,1,1,0,0,0,1,1,1,0,13.39788,52.5274
44265038,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,21.0,1,1,0,0,0,1,1,1,0,13.4337,52.51243
32433631,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,100.0,1,1,0,0,0,1,1,1,0,13.45573,52.51865
32487933,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,23.0,1,1,0,0,0,1,1,1,0,13.42469,52.50055
25657198,Other,Marzahn - Hellersdorf,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,75.0,1,1,1,1,0,1,1,1,0,13.55859,52.52616
32511013,Other,Treptow - Köpenick,Entire home,Entire home/apt,6,1.0,2.0,3.0,120.0,1,1,1,1,1,0,1,1,0,13.59452,52.45667
44294870,Moabit West,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,40.0,1,1,1,0,0,1,1,1,0,13.33587,52.52071
44300615,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,80.0,1,1,0,0,0,1,1,1,0,13.3718,52.53405
44311231,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,0,0,0,1,1,1,0,13.37512,52.48729
25718477,Zehlendorf  Nord,Steglitz - Zehlendorf,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,18.0,0,1,0,0,0,0,1,1,0,13.27859,52.44973
44327881,Alt-Lichtenberg,Lichtenberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,23.0,1,1,1,1,0,1,1,1,0,13.48399,52.5169
44326622,Reuterstraße,Neukölln,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,44.0,1,0,0,0,0,0,1,1,0,13.43356,52.48443
44347910,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,4,0.0,1.0,2.0,30.0,1,1,0,0,0,1,1,1,0,13.45435,52.51042
32536758,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,60.0,1,1,0,0,0,0,1,1,0,13.4727,52.494
32535163,Schloß Charlottenburg,Charlottenburg-Wilm.,Private room in rental unit,Private room,1,0.0,1.0,1.0,31.0,1,1,0,0,0,1,1,1,0,13.3002,52.51272
44367262,südliche Luisenstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.5,2.0,2.0,110.0,1,1,0,0,0,1,1,1,0,13.42285,52.49834
25675964,Barstraße,Charlottenburg-Wilm.,Private room in rental unit,Private room,2,0.0,1.0,2.0,30.0,1,1,1,0,0,1,1,1,0,13.31328,52.48663
44373046,Prenzlauer Berg Nordwest,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,82.0,1,1,0,1,0,0,1,1,0,13.40529,52.55035
44378283,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,75.0,1,1,1,0,0,0,1,1,0,13.46424,52.50849
32549080,Prenzlauer Berg Ost,Pankow,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,150.0,1,1,0,1,0,1,1,1,0,13.43858,52.53921
26990645,Rixdorf,Neukölln,Private room in rental unit,Private room,4,1.0,2.0,2.0,96.0,1,1,1,1,0,1,1,1,0,13.4456,52.48112
49174966,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,1.0,1.0,1.0,48.0,1,1,0,0,0,1,1,1,0,13.39499,52.50391
49209064,Prenzlauer Berg Ost,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,85.0,1,1,0,1,0,0,1,1,0,13.44597,52.5391
49209208,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Private room in condo,Private room,2,0.0,1.0,1.0,106.0,1,1,1,1,0,0,1,1,0,13.43892,52.50634
6521503,Brunnenstr. Süd,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,180.0,1,1,0,1,0,1,1,1,0,13.40568,52.533
44410663,Neuköllner Mitte/Zentrum,Neukölln,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,79.0,1,1,0,0,0,0,1,1,0,13.43531,52.4689
44414527,Neu Lichtenberg,Lichtenberg,Private room in rental unit,Private room,2,1.0,1.0,1.0,33.0,1,1,0,0,0,1,1,1,0,13.50143,52.50738
25765098,Neuköllner Mitte/Zentrum,Neukölln,Private room in rental unit,Private room,3,0.0,1.0,1.0,45.0,1,1,0,0,0,1,1,1,0,13.42583,52.48268
25771264,Rixdorf,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,0,0,0,1,1,1,0,13.44774,52.48034
44422624,Wedding Zentrum,Mitte,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,85.0,1,1,0,0,0,1,0,1,0,13.36563,52.55166
44453125,Schöneberg-Nord,Tempelhof - Schöneberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,100.0,1,1,0,0,0,0,0,1,0,13.34193,52.4998
25772501,Brunnenstr. Nord,Mitte,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,39.0,1,1,1,0,0,0,1,1,0,13.37738,52.5465
44452273,Helmholtzplatz,Pankow,Private room in rental unit,Private room,1,0.0,1.0,1.0,40.0,1,1,0,0,0,1,1,1,0,13.42135,52.54155
44454266,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,3,0.0,1.0,2.0,32.0,1,1,0,0,0,0,1,1,0,13.39391,52.49177
32582547,Brunnenstr. Nord,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,43.0,1,1,0,1,0,1,1,1,0,13.39152,52.54066
44454776,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,50.0,1,1,0,0,0,1,1,1,0,13.38554,52.4898
49228349,Pankow Süd,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,22.0,1,0,0,0,0,0,1,1,0,13.42049,52.57223
27050512,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,1.0,1.0,1.0,40.0,1,1,1,1,0,1,1,1,0,13.42703,52.50322
49222323,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,81.0,1,1,0,0,0,0,1,1,0,13.45754,52.51147
25779439,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Other,Private room,2,1.0,1.0,2.0,69.0,1,1,1,1,0,1,1,1,1,13.45087,52.52486
25788327,Pankow Zentrum,Pankow,Private room in rental unit,Private room,2,0.0,1.0,2.0,15.0,1,1,1,0,0,1,1,1,0,13.3967,52.56485
44486019,Neue Kantstraße,Charlottenburg-Wilm.,Private room in condo,Private room,2,0.0,1.0,1.0,79.0,1,1,0,1,0,1,1,1,0,13.30426,52.50083
44486282,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,65.0,1,1,1,1,0,1,0,1,0,13.45007,52.50912
25791352,Prenzlauer Berg Nordwest,Pankow,Entire rental unit,Entire home/apt,6,2.0,3.0,6.0,150.0,1,1,0,0,0,1,1,1,0,13.40636,52.54744
32610651,Other,Pankow,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,36.0,1,1,1,1,0,1,1,1,0,13.43836,52.56905
44499768,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,103.0,1,1,0,1,0,1,1,1,0,13.41712,52.50502
25804087,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,80.0,1,1,1,0,0,1,1,1,0,13.43923,52.48585
44566850,Moabit Ost,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,32.0,1,1,1,0,0,1,1,1,0,13.36061,52.53349
25900816,Rummelsburger Bucht,Lichtenberg,Entire loft,Entire home/apt,3,1.0,2.0,2.0,130.0,1,1,1,1,1,1,1,1,0,13.48582,52.49473
44585791,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,60.0,1,1,1,1,0,1,1,1,0,13.45404,52.51976
32636466,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,18.0,1,1,1,0,0,1,1,1,0,13.44928,52.50788
25911787,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,55.0,1,1,0,0,0,1,1,1,0,13.42228,52.48755
44619998,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,1.0,1.0,1.0,35.0,1,1,1,0,0,1,1,1,0,13.46862,52.5122
25913061,Moabit West,Mitte,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,60.0,1,1,1,0,0,1,1,1,1,13.33922,52.52317
43440646,Prenzlauer Berg Südwest,Pankow,Entire condo,Entire home/apt,4,1.0,2.0,2.0,220.0,1,1,0,1,0,0,1,1,0,13.42318,52.53847
25854447,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,2.0,35.0,1,1,1,1,0,0,1,1,0,13.45758,52.50127
44652949,Helmholtzplatz,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,51.0,1,1,0,0,0,1,1,1,0,13.42145,52.54144
44661357,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,75.0,1,1,0,1,0,0,1,1,0,13.44594,52.481
44654961,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,1,1,1,1,1,1,0,13.47411,52.51003
44736946,Rixdorf,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,29.0,1,1,1,1,0,1,1,1,0,13.44541,52.48123
44739370,Schloß Charlottenburg,Charlottenburg-Wilm.,Private room in rental unit,Private room,2,0.0,1.0,1.0,32.0,1,1,0,0,0,1,1,1,0,13.29887,52.51807
45998917,Schöneberg-Nord,Tempelhof - Schöneberg,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,125.0,1,1,1,0,0,0,1,1,0,13.36923,52.49851
29024118,Prenzlauer Berg Süd,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,0,0,0,1,1,1,0,13.42474,52.53112
29029427,Moabit Ost,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,1,0,0,1,1,1,0,13.3499,52.52873
32704434,Osloer Straße,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,35.0,1,1,1,1,0,1,1,1,0,13.39153,52.55407
32707770,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,18.0,1,0,1,0,0,1,0,1,0,13.43697,52.48338
32711241,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,30.0,1,1,0,0,0,1,1,1,0,13.4655,52.49911
32705363,Alexanderplatz,Mitte,Private room in rental unit,Private room,1,0.0,1.0,1.0,47.0,1,1,0,1,0,0,1,1,0,13.417,52.52439
44749107,südliche Luisenstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,10,0.0,2.0,5.0,180.0,1,1,0,0,0,1,1,1,0,13.43706,52.49263
32719059,Brunnenstr. Süd,Mitte,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,85.0,1,0,0,0,0,0,1,1,0,13.40475,52.53226
32720848,Albrechtstr.,Steglitz - Zehlendorf,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,41.0,0,0,1,0,0,0,1,1,0,13.32281,52.45327
32742375,Moabit West,Mitte,Private room in rental unit,Private room,2,0.0,1.0,1.0,40.0,1,1,0,0,0,1,1,1,0,13.34267,52.53421
32780396,Volkspark Wilmersdorf,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,50.0,1,1,0,0,0,1,1,1,0,13.3262,52.48968
26004348,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,2.0,25.0,1,1,0,0,1,1,1,1,0,13.46731,52.5075
44925667,Prenzlauer Berg Nord,Pankow,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,65.0,1,1,0,1,0,0,1,1,0,13.43901,52.54357
26027882,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,70.0,1,1,1,0,0,1,1,1,0,13.44998,52.48557
44982069,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,55.0,1,1,0,0,0,1,1,1,1,13.42225,52.48944
44907154,Volkspark Wilmersdorf,Charlottenburg-Wilm.,Private room in rental unit,Private room,3,0.0,1.0,1.0,30.0,1,1,0,0,0,1,1,1,0,13.33368,52.4896
44936025,Reuterstraße,Neukölln,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,40.0,1,1,1,0,0,0,1,1,0,13.43039,52.4907
54154778,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire loft,Entire home/apt,3,1.0,1.0,1.0,134.0,0,1,0,0,0,0,1,1,0,13.46061,52.50991
29181909,Albrechtstr.,Steglitz - Zehlendorf,Private room in rental unit,Private room,2,0.0,1.0,1.0,40.0,1,1,1,0,0,1,1,1,1,13.33465,52.46091
29269150,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,5,2.0,2.0,5.0,125.0,1,1,0,0,0,1,0,1,0,13.39701,52.49505
26033271,Regierungsviertel,Mitte,Entire rental unit,Entire home/apt,3,2.0,2.0,2.0,130.0,1,1,0,0,0,1,1,1,0,13.4029,52.5099
45061064,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,4,1.5,1.0,1.0,55.0,1,1,0,0,0,1,1,1,0,13.412,52.52814
45072361,Prenzlauer Berg Ost,Pankow,Private room in condo,Private room,2,0.0,1.0,1.0,45.0,1,1,0,0,0,1,1,1,0,13.4354,52.53693
45109302,Prenzlauer Berg Südwest,Pankow,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,170.0,1,1,0,0,0,1,1,1,0,13.41023,52.5324
45114812,Other,Pankow,Private room in bed and breakfast,Private room,2,0.0,1.0,2.0,69.0,1,1,1,0,0,1,0,1,0,13.42863,52.56112
45117095,Kantstraße,Charlottenburg-Wilm.,Private room in rental unit,Private room,2,0.0,1.0,1.0,30.0,1,1,0,0,0,1,1,1,0,13.30533,52.50607
26061196,Helmholtzplatz,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,90.0,1,1,0,0,0,1,1,1,0,13.41718,52.5453
45140965,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,71.0,1,1,0,0,0,1,1,1,0,13.43814,52.5103
26080647,Prenzlauer Berg Süd,Pankow,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,70.0,1,1,0,0,0,1,1,1,0,13.43592,52.53303
45198257,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,85.0,1,0,0,0,0,0,1,1,0,13.43314,52.50557
45183883,Prenzlauer Berg Nordwest,Pankow,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,1,0,0,1,1,1,0,13.41214,52.54511
26094447,Prenzlauer Berg Nordwest,Pankow,Entire rental unit,Entire home/apt,7,2.0,4.0,4.0,135.0,1,1,0,0,0,1,1,1,0,13.40305,52.54645
45199420,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,59.0,1,1,0,0,0,1,1,1,0,13.46179,52.50948
26126476,Alexanderplatz,Mitte,Private room in rental unit,Private room,3,0.0,1.0,2.0,38.0,0,0,1,0,0,1,0,1,0,13.40679,52.5249
26092833,Other,Treptow - Köpenick,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,60.0,1,1,1,0,0,1,1,1,0,13.50515,52.44686
45307914,Neuköllner Mitte/Zentrum,Neukölln,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,70.0,1,1,0,0,0,1,1,1,0,13.42743,52.48297
45360132,Rixdorf,Neukölln,Entire rental unit,Entire home/apt,3,1.5,1.0,1.0,95.0,1,1,0,0,0,1,1,1,0,13.4515,52.47039
26158413,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,99.0,1,1,0,0,0,1,1,1,0,13.46616,52.50669
26174016,Tempelhof,Tempelhof - Schöneberg,Private room in rental unit,Private room,2,0.0,1.0,2.0,40.0,0,1,1,0,0,1,0,1,0,13.38281,52.46514
417575,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Entire condo,Entire home/apt,8,1.5,4.0,5.0,95.0,0,1,1,1,0,1,1,1,0,13.42564,52.52778
45408101,Prenzlauer Berg Ost,Pankow,Private room in rental unit,Private room,1,0.0,1.0,1.0,19.0,1,1,1,0,0,1,1,1,0,13.44723,52.53816
26176649,Prenzlauer Berg Nordwest,Pankow,Private room in rental unit,Private room,1,0.0,1.0,1.0,51.0,1,0,1,1,0,0,1,1,0,13.40271,52.55163
45417581,Brunnenstr. Süd,Mitte,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,150.0,1,1,0,0,0,1,1,1,0,13.40272,52.53011
29223926,Prenzlauer Berg Nordwest,Pankow,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,89.0,1,1,1,1,0,1,1,1,0,13.40856,52.54863
29309054,Rixdorf,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,71.0,1,1,0,0,0,1,1,1,0,13.44494,52.4795
32782339,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,1.0,1.0,1.0,56.0,1,1,1,0,0,1,1,1,0,13.45451,52.51883
32786098,Tiergarten Süd,Mitte,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,250.0,1,1,1,0,0,1,1,1,0,13.36487,52.50252
32810013,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,30.0,1,1,0,0,0,1,1,1,0,13.43787,52.51888
45420494,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,45.0,1,1,1,1,0,1,0,1,0,13.43559,52.48567
32827080,Alexanderplatz,Mitte,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,66.0,1,1,0,0,0,1,1,1,0,13.40541,52.52688
45421607,Reuterstraße,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,1,1,0,1,0,1,0,13.43605,52.48797
26238458,Moabit West,Mitte,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,172.0,1,1,1,0,0,1,1,1,0,13.3331,52.52671
45431760,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,28.0,1,1,1,0,0,1,1,1,0,13.4242,52.52674
45431944,Prenzlauer Berg Süd,Pankow,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,169.0,1,1,0,0,0,1,1,1,1,13.42499,52.53214
26248992,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,2.0,36.0,1,1,1,0,0,1,0,1,0,13.44881,52.51323
26248619,Schöneberg-Süd,Tempelhof - Schöneberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,45.0,1,1,1,0,0,1,1,1,0,13.34714,52.47998
45448431,Schillerpromenade,Neukölln,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,53.0,1,1,1,0,0,1,0,1,0,13.41035,52.48803
45459758,Other,Treptow - Köpenick,Private room in rental unit,Private room,2,0.0,1.0,1.0,40.0,1,1,0,0,0,1,1,1,0,13.51008,52.46473
26279119,Schillerpromenade,Neukölln,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,40.0,1,1,0,0,0,1,1,1,0,13.42881,52.47106
26291293,Schöneberg-Süd,Tempelhof - Schöneberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,30.0,1,0,1,0,0,0,1,1,0,13.35109,52.48034
45501139,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,50.0,1,1,1,1,0,1,1,1,1,13.42333,52.48937
26278609,Rixdorf,Neukölln,Private room in rental unit,Private room,2,0.0,1.0,1.0,31.0,1,1,0,0,0,1,1,1,0,13.44293,52.47655
45512816,Reuterstraße,Neukölln,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,54.0,1,1,1,0,0,1,1,1,0,13.42546,52.4909
45516041,nördliche Luisenstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,68.0,1,1,1,1,0,1,1,1,0,13.43799,52.50029
26313313,Volkspark Wilmersdorf,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,110.0,1,1,1,1,1,1,1,1,0,13.32359,52.48742
45524264,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,Private room in home,Private room,2,0.0,1.0,1.0,30.0,0,1,0,0,0,1,1,1,0,13.45478,52.52031
26329395,Schillerpromenade,Neukölln,Private room in rental unit,Private room,1,0.0,1.0,1.0,25.0,1,1,0,0,0,1,1,1,1,13.41723,52.48683
26335756,Reuterstraße,Neukölln,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,41.0,1,1,1,0,0,0,1,1,0,13.42573,52.49048
45558577,Schöneberg-Süd,Tempelhof - Schöneberg,Private room in rental unit,Private room,2,0.0,1.0,1.0,18.0,1,1,0,1,0,0,1,1,0,13.35966,52.48897
45558102,Prenzlauer Berg Nord,Pankow,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,60.0,1,1,1,1,0,1,1,1,0,13.43326,52.54523
26359840,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,Private room in rental unit,Private room,1,0.0,1.0,1.0,30.0,1,0,0,0,0,1,1,1,0,13.4095,52.49994
26372891,Volkspark Wilmersdorf,Charlottenburg-Wilm.,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,40.0,1,1,1,0,0,0,1,1,0,13.32777,52.47923
45619740,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,33.0,0,0,1,0,0,0,1,1,0,13.42262,52.48947
32828225,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,34.0,1,1,1,0,0,1,1,1,0,13.44398,52.51599
